"","trial","reaction_time","id","targ_index","scaled_rt"
"68",269,278.666666666709,"blast_c_009",20,-0.661771577238129
"69",275,390.666666666657,"blast_c_009",21,0.590503868920849
"70",293,241.333333333387,"blast_c_009",22,-1.07919672595786
"71",305,NA,"blast_c_009",23,NA
"72",314,NA,"blast_c_009",24,NA
"73",326,270.666666666557,"blast_c_009",25,-0.751219823394081
"74",338,NA,"blast_c_009",26,NA
"75",356,318.666666666672,"blast_c_009",27,-0.214530346467265
"76",365,NA,"blast_c_009",28,NA
"77",377,347.999999999956,"blast_c_009",29,0.113446556097781
"78",386,329.333333333352,"blast_c_009",30,-0.0952660182614472
"79",392,350.666666666712,"blast_c_009",31,0.143262638150189
"80",407,329.333333333352,"blast_c_009",32,-0.0952660182614472
"81",416,NA,"blast_c_009",33,NA
"82",428,419.999999999941,"blast_c_009",34,0.918480771485895
"83",440,NA,"blast_c_009",35,NA
"84",458,281.33333333335,"blast_c_009",36,-0.631955495186992
"85",464,289.333333333275,"blast_c_009",37,-0.542507249033582
"86",476,329.333333333238,"blast_c_009",38,-0.0952660182627184
"87",494,230.666666666593,"blast_c_009",39,-1.19846105416494
"88",506,219.999999999914,"blast_c_009",40,-1.31772538237076
"89",518,230.666666666707,"blast_c_009",41,-1.19846105416367
"90",524,307.999999999993,"blast_c_009",42,-0.333794674673083
"91",533,249.333333333311,"blast_c_009",43,-0.989748479804446
"92",542,307.999999999993,"blast_c_009",44,-0.333794674673083
"93",554,340.000000000032,"blast_c_009",45,0.0239983099443706
"94",569,678.666666666668,"blast_c_009",46,3.81064073047412
"95",575,398.666666666695,"blast_c_009",47,0.67995211507553
"96",587,390.666666666543,"blast_c_009",48,0.590503868919578
"97",29,NA,"blast_c_019",1,NA
"98",44,NA,"blast_c_019",2,NA
"99",62,NA,"blast_c_019",3,NA
"100",71,438.67004395,"blast_c_019",4,-0.0279440179588633
"101",80,NA,"blast_c_019",5,NA
"102",89,641.3372803,"blast_c_019",6,1.20153352996942
"103",104,670.6646729,"blast_c_019",7,1.37944768812524
"104",113,NA,"blast_c_019",8,NA
"105",128,NA,"blast_c_019",9,NA
"106",146,409.34265137,"blast_c_019",10,-0.205858175993359
"107",161,307.989502,"blast_c_019",11,-0.820715435639591
"108",170,529.33776855,"blast_c_019",12,0.522090283219116
"109",182,350.668335,"blast_c_019",13,-0.56180497783544
"110",194,489.329223633,"blast_c_019",14,0.27937908536283
"111",206,NA,"blast_c_019",15,NA
"112",221,NA,"blast_c_019",16,NA
"113",233,NA,"blast_c_019",17,NA
"114",245,387.99560547,"blast_c_019",18,-0.335359688528513
"115",257,401.33178711,"blast_c_019",19,-0.254455955903684
"116",269,260.0006104,"blast_c_019",20,-1.11183927901342
"117",275,452.00622559,"blast_c_019",21,0.0529597146659654
"118",293,580.012207,"blast_c_019",22,0.82950595360677
"119",305,401.33178711,"blast_c_019",23,-0.254455955903684
"120",314,201.3305664,"blast_c_019",24,-1.46776016259123
"121",326,NA,"blast_c_019",25,NA
"122",338,100.012207,"blast_c_019",26,-2.08240636944087
"123",356,481.348876953,"blast_c_019",27,0.230966439863487
"124",365,350.6835937,"blast_c_019",28,-0.561712411175933
"125",377,820.0024414,"blast_c_019",29,2.28540287227438
"126",386,NA,"blast_c_019",30,NA
"127",392,NA,"blast_c_019",31,NA
"128",407,398.67675781,"blast_c_019",32,-0.270562648688522
"129",416,409.32739258,"blast_c_019",33,-0.20595074319885
"130",428,NA,"blast_c_019",34,NA
"131",440,NA,"blast_c_019",35,NA
"132",458,670.6799316,"blast_c_019",36,1.37954025478475
"133",464,NA,"blast_c_019",37,NA
"134",476,NA,"blast_c_019",38,NA
"135",494,NA,"blast_c_019",39,NA
"136",506,NA,"blast_c_019",40,NA
"137",518,NA,"blast_c_019",41,NA
"138",524,NA,"blast_c_019",42,NA
"139",533,NA,"blast_c_019",43,NA
"140",542,NA,"blast_c_019",44,NA
"141",554,NA,"blast_c_019",45,NA
"142",569,NA,"blast_c_019",46,NA
"143",575,NA,"blast_c_019",47,NA
"144",587,NA,"blast_c_019",48,NA
"145",28,NA,"blast_c_034",1,NA
"146",43,NA,"blast_c_034",2,NA
"147",61,34.000000000006,"blast_c_034",3,-0.435939072822077
"148",70,NA,"blast_c_034",4,NA
"149",79,403.000000000002,"blast_c_034",5,0.466907804262157
"150",88,646.000000000011,"blast_c_034",6,1.06146550380546
"151",103,682.000000000012,"blast_c_034",7,1.14954812596003
"152",112,636.000000000006,"blast_c_034",8,1.03699810876252
"153",127,NA,"blast_c_034",9,NA
"154",145,798.000000000012,"blast_c_034",10,1.43336990845805
"155",160,NA,"blast_c_034",11,NA
"156",169,226.000000000028,"blast_c_034",12,0.0338349120022981
