"","trial","reaction_time","id","targ_index","scaled_rt"
"382",569,470.666666666641,"blast_a_008",46,0.519138805768566
"383",575,158.666666666591,"blast_a_008",47,-0.64095582431215
"384",587,-20.0000000000387,"blast_a_008",48,-1.30528351846069
"385",37,NA,"blast_a_009",1,NA
"386",46,NA,"blast_a_009",2,NA
"387",52,NA,"blast_a_009",3,NA
"388",67,NA,"blast_a_009",4,NA
"389",82,NA,"blast_a_009",5,NA
"390",91,NA,"blast_a_009",6,NA
"391",109,NA,"blast_a_009",7,NA
"392",115,NA,"blast_a_009",8,NA
"393",124,70.6666666666678,"blast_a_009",9,-0.491081570494202
"394",139,NA,"blast_a_009",10,NA
"395",148,NA,"blast_a_009",11,NA
"396",157,NA,"blast_a_009",12,NA
"397",178,NA,"blast_a_009",13,NA
"398",199,NA,"blast_a_009",14,NA
"399",211,NA,"blast_a_009",15,NA
"400",223,NA,"blast_a_009",16,NA
"401",235,NA,"blast_a_009",17,NA
"402",247,NA,"blast_a_009",18,NA
"403",259,NA,"blast_a_009",19,NA
"404",271,NA,"blast_a_009",20,NA
"405",283,NA,"blast_a_009",21,NA
"406",295,NA,"blast_a_009",22,NA
"407",301,NA,"blast_a_009",23,NA
"408",310,NA,"blast_a_009",24,NA
"409",322,NA,"blast_a_009",25,NA
"410",328,NA,"blast_a_009",26,NA
"411",340,598.666666666655,"blast_a_009",27,0.831832047979964
"412",346,NA,"blast_a_009",28,NA
"413",361,NA,"blast_a_009",29,NA
"414",370,NA,"blast_a_009",30,NA
"415",382,NA,"blast_a_009",31,NA
"416",397,NA,"blast_a_009",32,NA
"417",403,NA,"blast_a_009",33,NA
"418",418,NA,"blast_a_009",34,NA
"419",433,NA,"blast_a_009",35,NA
"420",448,NA,"blast_a_009",36,NA
"421",460,NA,"blast_a_009",37,NA
"422",469,NA,"blast_a_009",38,NA
"423",478,NA,"blast_a_009",39,NA
"424",484,NA,"blast_a_009",40,NA
"425",499,NA,"blast_a_009",41,NA
"426",511,NA,"blast_a_009",42,NA
"427",529,598.666666666684,"blast_a_009",43,0.831832047980035
"428",550,NA,"blast_a_009",44,NA
"429",556,NA,"blast_a_009",45,NA
"430",571,-201.333333333348,"blast_a_009",46,-1.1725825254658
"431",580,NA,"blast_a_009",47,NA
"432",595,NA,"blast_a_009",48,NA
"433",38,NA,"blast_a_010",1,NA
"434",47,NA,"blast_a_010",2,NA
"435",53,NA,"blast_a_010",3,NA
"436",68,NA,"blast_a_010",4,NA
"437",83,198.666666666611,"blast_a_010",5,-0.323775447529561
"438",92,481.333333333321,"blast_a_010",6,0.566887115743654
"439",110,NA,"blast_a_010",7,NA
"440",116,NA,"blast_a_010",8,NA
"441",125,NA,"blast_a_010",9,NA
"442",140,958.666666666622,"blast_a_010",10,2.07093050089338
"443",149,339.999999999975,"blast_a_010",11,0.121555834107075
"444",158,521.333333333341,"blast_a_010",12,0.692924270923871
"445",179,9.33333333330211,"blast_a_010",13,-0.920351315382207
"446",200,NA,"blast_a_010",14,NA
"447",212,NA,"blast_a_010",15,NA
"448",224,NA,"blast_a_010",16,NA
"449",236,NA,"blast_a_010",17,NA
"450",248,NA,"blast_a_010",18,NA
"451",260,310.666666666634,"blast_a_010",19,0.0291285869749397
"452",272,NA,"blast_a_010",20,NA
"453",284,NA,"blast_a_010",21,NA
"454",296,NA,"blast_a_010",22,NA
"455",302,339.999999999975,"blast_a_010",23,0.121555834107075
"456",311,569.333333333343,"blast_a_010",24,0.84416885714006
"457",323,NA,"blast_a_010",25,NA
"458",329,81.3333333333048,"blast_a_010",26,-0.693484436057923
"459",341,-30.6666666666615,"blast_a_010",27,-1.04638847056224
"460",347,NA,"blast_a_010",28,NA
"461",362,NA,"blast_a_010",29,NA
"462",371,NA,"blast_a_010",30,NA
"463",383,NA,"blast_a_010",31,NA
"464",398,NA,"blast_a_010",32,NA
"465",404,NA,"blast_a_010",33,NA
"466",419,9.33333333330211,"blast_a_010",34,-0.920351315382207
"467",434,NA,"blast_a_010",35,NA
"468",449,NA,"blast_a_010",36,NA
"469",461,NA,"blast_a_010",37,NA
"470",470,NA,"blast_a_010",38,NA
"471",479,NA,"blast_a_010",39,NA
"472",485,NA,"blast_a_010",40,NA
"473",500,NA,"blast_a_010",41,NA
"474",512,81.3333333333048,"blast_a_010",42,-0.693484436057923
