,X.1,X,subject,gender,age,language,task_order,task,trial,trial_order,trial_accuracy,fam_ratings,trial_number
1451,1451,1451,34,female,20,english,0,1,1,word,1,1,9
1452,1452,1452,34,female,20,english,0,1,2,word,1,1,24
1453,1453,1453,34,female,20,english,0,1,3,foil,1,2,11
1454,1454,1454,34,female,20,english,0,1,4,word,1,1,4
1455,1455,1455,34,female,20,english,0,1,5,word,1,4,14
1456,1456,1456,34,female,20,english,0,1,6,word,1,0,20
1457,1457,1457,34,female,20,english,0,1,7,word,1,1,3
1458,1458,1458,34,female,20,english,0,1,8,foil,1,2,23
1459,1459,1459,34,female,20,english,0,1,9,foil,1,1,8
1460,1460,1460,34,female,20,english,0,1,10,foil,0,1,13
1461,1461,1461,34,female,20,english,0,1,11,foil,1,2,6
1462,1462,1462,34,female,20,english,0,1,12,word,0,0,15
1463,1463,1463,34,female,20,english,0,1,13,word,1,3,25
1464,1464,1464,34,female,20,english,0,1,14,foil,1,1,21
1465,1465,1465,34,female,20,english,0,1,15,foil,1,2,22
1466,1466,1466,34,female,20,english,0,1,16,word,1,0,10
1467,1467,1467,34,female,20,english,0,1,17,foil,1,0,2
1468,1468,1468,34,female,20,english,0,1,18,word,1,1,19
1469,1469,1469,34,female,20,english,0,1,19,foil,0,2,12
1470,1470,1470,34,female,20,english,0,1,20,word,0,0,18
1471,1471,1471,34,female,20,english,0,1,21,foil,0,1,16
1472,1472,1472,34,female,20,english,0,1,22,foil,1,0,1
1473,1473,1473,34,female,20,english,0,1,23,word,0,1,17
1474,1474,1474,34,female,20,english,0,1,24,word,1,1,5
1475,1475,1475,34,female,20,english,0,1,25,foil,1,2,7
1476,1476,1476,34,female,20,english,0,0,1,foil,0,NA,NA
1477,1477,1477,34,female,20,english,0,0,2,foil,1,NA,NA
1478,1478,1478,34,female,20,english,0,0,3,foil,1,NA,NA
1479,1479,1479,34,female,20,english,0,0,4,word,0,NA,NA
1480,1480,1480,34,female,20,english,0,0,5,word,1,NA,NA
1481,1481,1481,34,female,20,english,0,0,6,word,1,NA,NA
1482,1482,1482,34,female,20,english,0,0,7,foil,1,NA,NA
1483,1483,1483,34,female,20,english,0,0,8,word,1,NA,NA
1484,1484,1484,34,female,20,english,0,0,9,word,0,NA,NA
1485,1485,1485,34,female,20,english,0,0,10,foil,0,NA,NA
1486,1486,1486,34,female,20,english,0,0,11,foil,1,NA,NA
1487,1487,1487,34,female,20,english,0,0,12,word,1,NA,NA
1488,1488,1488,34,female,20,english,0,0,13,word,0,NA,NA
1489,1489,1489,34,female,20,english,0,0,14,word,0,NA,NA
1490,1490,1490,34,female,20,english,0,0,15,foil,1,NA,NA
1491,1491,1491,34,female,20,english,0,0,16,word,1,NA,NA
1492,1492,1492,34,female,20,english,0,0,17,foil,1,NA,NA
1493,1493,1493,34,female,20,english,0,0,18,word,1,NA,NA
1494,1494,1494,34,female,20,english,0,0,19,foil,0,NA,NA
1495,1495,1495,34,female,20,english,0,0,20,foil,0,NA,NA
1496,1496,1496,34,female,20,english,0,0,21,word,1,NA,NA
1497,1497,1497,34,female,20,english,0,0,22,foil,0,NA,NA
1498,1498,1498,34,female,20,english,0,0,23,word,1,NA,NA
1499,1499,1499,34,female,20,english,0,0,24,foil,1,NA,NA
1500,1500,1500,34,female,20,english,0,0,25,foil,0,NA,NA
1501,1501,1501,36,female,20,english,1,1,1,foil,1,2,2
1502,1502,1502,36,female,20,english,1,1,2,foil,0,0,12
1503,1503,1503,36,female,20,english,1,1,3,foil,1,0,13
1504,1504,1504,36,female,20,english,1,1,4,word,1,1,4
1505,1505,1505,36,female,20,english,1,1,5,word,1,2,17
1506,1506,1506,36,female,20,english,1,1,6,word,1,2,20
1507,1507,1507,36,female,20,english,1,1,7,word,1,2,25
1508,1508,1508,36,female,20,english,1,1,8,foil,0,2,22
1509,1509,1509,36,female,20,english,1,1,9,foil,1,4,11
1510,1510,1510,36,female,20,english,1,1,10,foil,0,0,23
1511,1511,1511,36,female,20,english,1,1,11,foil,0,1,6
1512,1512,1512,36,female,20,english,1,1,12,foil,0,1,21
1513,1513,1513,36,female,20,english,1,1,13,foil,0,0,16
1514,1514,1514,36,female,20,english,1,1,14,foil,0,1,8
1515,1515,1515,36,female,20,english,1,1,15,word,0,1,3
1516,1516,1516,36,female,20,english,1,1,16,foil,0,0,7
1517,1517,1517,36,female,20,english,1,1,17,word,1,1,5
1518,1518,1518,36,female,20,english,1,1,18,word,0,2,24
1519,1519,1519,36,female,20,english,1,1,19,word,1,0,18
1520,1520,1520,36,female,20,english,1,1,20,word,0,1,15
1521,1521,1521,36,female,20,english,1,1,21,word,1,1,19
1522,1522,1522,36,female,20,english,1,1,22,word,0,2,9
1523,1523,1523,36,female,20,english,1,1,23,word,1,1,10
1524,1524,1524,36,female,20,english,1,1,24,foil,1,0,1
1525,1525,1525,36,female,20,english,1,1,25,word,1,1,14
1526,1526,1526,36,female,20,english,1,0,1,word,1,NA,NA
1527,1527,1527,36,female,20,english,1,0,2,word,1,NA,NA
1528,1528,1528,36,female,20,english,1,0,3,foil,1,NA,NA
1529,1529,1529,36,female,20,english,1,0,4,foil,1,NA,NA
1530,1530,1530,36,female,20,english,1,0,5,word,1,NA,NA
1531,1531,1531,36,female,20,english,1,0,6,foil,1,NA,NA
1532,1532,1532,36,female,20,english,1,0,7,word,1,NA,NA
1533,1533,1533,36,female,20,english,1,0,8,foil,1,NA,NA
1534,1534,1534,36,female,20,english,1,0,9,foil,1,NA,NA
1535,1535,1535,36,female,20,english,1,0,10,word,1,NA,NA
1536,1536,1536,36,female,20,english,1,0,11,foil,1,NA,NA
1537,1537,1537,36,female,20,english,1,0,12,word,1,NA,NA
1538,1538,1538,36,female,20,english,1,0,13,word,0,NA,NA
1539,1539,1539,36,female,20,english,1,0,14,foil,0,NA,NA
1540,1540,1540,36,female,20,english,1,0,15,foil,1,NA,NA
1541,1541,1541,36,female,20,english,1,0,16,foil,1,NA,NA
1542,1542,1542,36,female,20,english,1,0,17,foil,1,NA,NA
1543,1543,1543,36,female,20,english,1,0,18,word,0,NA,NA
1544,1544,1544,36,female,20,english,1,0,19,foil,0,NA,NA
1545,1545,1545,36,female,20,english,1,0,20,word,1,NA,NA
1546,1546,1546,36,female,20,english,1,0,21,foil,1,NA,NA
1547,1547,1547,36,female,20,english,1,0,22,word,1,NA,NA
1548,1548,1548,36,female,20,english,1,0,23,foil,0,NA,NA
1549,1549,1549,36,female,20,english,1,0,24,word,1,NA,NA
1550,1550,1550,36,female,20,english,1,0,25,word,1,NA,NA
1551,1551,1551,37,female,20,english,0,1,1,word,1,1,4
1552,1552,1552,37,female,20,english,0,1,2,word,1,3,5
1553,1553,1553,37,female,20,english,0,1,3,word,0,0,17
1554,1554,1554,37,female,20,english,0,1,4,word,0,3,18
1555,1555,1555,37,female,20,english,0,1,5,foil,0,0,8
1556,1556,1556,37,female,20,english,0,1,6,foil,0,2,22
1557,1557,1557,37,female,20,english,0,1,7,word,0,4,20
1558,1558,1558,37,female,20,english,0,1,8,word,0,1,14
1559,1559,1559,37,female,20,english,0,1,9,word,0,0,9
1560,1560,1560,37,female,20,english,0,1,10,foil,0,3,2
1561,1561,1561,37,female,20,english,0,1,11,word,1,1,15
1562,1562,1562,37,female,20,english,0,1,12,foil,1,1,23
1563,1563,1563,37,female,20,english,0,1,13,word,0,1,10
1564,1564,1564,37,female,20,english,0,1,14,foil,0,0,16
1565,1565,1565,37,female,20,english,0,1,15,foil,1,1,1
1566,1566,1566,37,female,20,english,0,1,16,word,1,1,24
1567,1567,1567,37,female,20,english,0,1,17,word,0,0,19
1568,1568,1568,37,female,20,english,0,1,18,word,1,2,25
1569,1569,1569,37,female,20,english,0,1,19,foil,1,2,21
1570,1570,1570,37,female,20,english,0,1,20,foil,0,1,13
1571,1571,1571,37,female,20,english,0,1,21,word,1,1,3
1572,1572,1572,37,female,20,english,0,1,22,foil,1,1,6
1573,1573,1573,37,female,20,english,0,1,23,foil,0,0,7
1574,1574,1574,37,female,20,english,0,1,24,foil,0,2,11
1575,1575,1575,37,female,20,english,0,1,25,foil,0,0,12
1576,1576,1576,37,female,20,english,0,0,1,foil,0,NA,NA
1577,1577,1577,37,female,20,english,0,0,2,foil,1,NA,NA
1578,1578,1578,37,female,20,english,0,0,3,foil,1,NA,NA
1579,1579,1579,37,female,20,english,0,0,4,foil,1,NA,NA
1580,1580,1580,37,female,20,english,0,0,5,word,0,NA,NA
1581,1581,1581,37,female,20,english,0,0,6,word,1,NA,NA
1582,1582,1582,37,female,20,english,0,0,7,word,1,NA,NA
1583,1583,1583,37,female,20,english,0,0,8,foil,1,NA,NA
1584,1584,1584,37,female,20,english,0,0,9,word,1,NA,NA
1585,1585,1585,37,female,20,english,0,0,10,word,1,NA,NA
1586,1586,1586,37,female,20,english,0,0,11,word,1,NA,NA
1587,1587,1587,37,female,20,english,0,0,12,foil,0,NA,NA
1588,1588,1588,37,female,20,english,0,0,13,foil,1,NA,NA
1589,1589,1589,37,female,20,english,0,0,14,word,1,NA,NA
1590,1590,1590,37,female,20,english,0,0,15,foil,1,NA,NA
1591,1591,1591,37,female,20,english,0,0,16,word,0,NA,NA
1592,1592,1592,37,female,20,english,0,0,17,word,0,NA,NA
1593,1593,1593,37,female,20,english,0,0,18,word,0,NA,NA
1594,1594,1594,37,female,20,english,0,0,19,foil,1,NA,NA
1595,1595,1595,37,female,20,english,0,0,20,foil,0,NA,NA
1596,1596,1596,37,female,20,english,0,0,21,foil,1,NA,NA
1597,1597,1597,37,female,20,english,0,0,22,foil,1,NA,NA
1598,1598,1598,37,female,20,english,0,0,23,foil,1,NA,NA
1599,1599,1599,37,female,20,english,0,0,24,word,1,NA,NA
1600,1600,1600,37,female,20,english,0,0,25,word,1,NA,NA
1601,1601,1601,38,female,21,english,0,1,1,word,1,4,15
1602,1602,1602,38,female,21,english,0,1,2,word,1,1,4
1603,1603,1603,38,female,21,english,0,1,3,foil,0,4,7
1604,1604,1604,38,female,21,english,0,1,4,foil,1,0,11
1605,1605,1605,38,female,21,english,0,1,5,word,1,0,20
1606,1606,1606,38,female,21,english,0,1,6,foil,0,0,13
1607,1607,1607,38,female,21,english,0,1,7,word,1,4,5
1608,1608,1608,38,female,21,english,0,1,8,word,0,0,17
1609,1609,1609,38,female,21,english,0,1,9,foil,0,2,23
1610,1610,1610,38,female,21,english,0,1,10,foil,0,4,22
1611,1611,1611,38,female,21,english,0,1,11,foil,1,2,1
1612,1612,1612,38,female,21,english,0,1,12,foil,0,4,6
1613,1613,1613,38,female,21,english,0,1,13,word,1,0,24
1614,1614,1614,38,female,21,english,0,1,14,foil,0,0,2
1615,1615,1615,38,female,21,english,0,1,15,word,0,0,3
1616,1616,1616,38,female,21,english,0,1,16,foil,0,0,12
1617,1617,1617,38,female,21,english,0,1,17,foil,1,0,21
1618,1618,1618,38,female,21,english,0,1,18,foil,0,1,16
1619,1619,1619,38,female,21,english,0,1,19,word,0,0,14
1620,1620,1620,38,female,21,english,0,1,20,word,1,1,9
1621,1621,1621,38,female,21,english,0,1,21,word,0,0,10
1622,1622,1622,38,female,21,english,0,1,22,word,0,1,18
1623,1623,1623,38,female,21,english,0,1,23,word,1,0,25
1624,1624,1624,38,female,21,english,0,1,24,foil,0,1,8
1625,1625,1625,38,female,21,english,0,1,25,word,1,4,19
1626,1626,1626,38,female,21,english,0,0,1,foil,1,NA,NA
1627,1627,1627,38,female,21,english,0,0,2,foil,1,NA,NA
1628,1628,1628,38,female,21,english,0,0,3,foil,0,NA,NA
1629,1629,1629,38,female,21,english,0,0,4,foil,1,NA,NA
1630,1630,1630,38,female,21,english,0,0,5,foil,0,NA,NA
1631,1631,1631,38,female,21,english,0,0,6,word,1,NA,NA
1632,1632,1632,38,female,21,english,0,0,7,word,0,NA,NA
1633,1633,1633,38,female,21,english,0,0,8,word,0,NA,NA
1634,1634,1634,38,female,21,english,0,0,9,foil,0,NA,NA
1635,1635,1635,38,female,21,english,0,0,10,word,1,NA,NA
1636,1636,1636,38,female,21,english,0,0,11,foil,1,NA,NA
1637,1637,1637,38,female,21,english,0,0,12,word,1,NA,NA
1638,1638,1638,38,female,21,english,0,0,13,word,1,NA,NA
1639,1639,1639,38,female,21,english,0,0,14,word,0,NA,NA
1640,1640,1640,38,female,21,english,0,0,15,word,0,NA,NA
1641,1641,1641,38,female,21,english,0,0,16,word,1,NA,NA
1642,1642,1642,38,female,21,english,0,0,17,word,1,NA,NA
1643,1643,1643,38,female,21,english,0,0,18,foil,1,NA,NA
1644,1644,1644,38,female,21,english,0,0,19,foil,1,NA,NA
1645,1645,1645,38,female,21,english,0,0,20,word,1,NA,NA
1646,1646,1646,38,female,21,english,0,0,21,foil,0,NA,NA
1647,1647,1647,38,female,21,english,0,0,22,foil,0,NA,NA
1648,1648,1648,38,female,21,english,0,0,23,foil,0,NA,NA
1649,1649,1649,38,female,21,english,0,0,24,foil,1,NA,NA
1650,1650,1650,38,female,21,english,0,0,25,word,1,NA,NA
1651,1651,1651,39,male,20,english,0,1,1,word,1,1,18
1652,1652,1652,39,male,20,english,0,1,2,word,1,0,20
1653,1653,1653,39,male,20,english,0,1,3,word,1,0,24
1654,1654,1654,39,male,20,english,0,1,4,word,0,1,10
1655,1655,1655,39,male,20,english,0,1,5,foil,1,2,8
1656,1656,1656,39,male,20,english,0,1,6,word,1,1,14
1657,1657,1657,39,male,20,english,0,1,7,foil,0,1,6
1658,1658,1658,39,male,20,english,0,1,8,foil,1,1,7
1659,1659,1659,39,male,20,english,0,1,9,foil,1,2,21
1660,1660,1660,39,male,20,english,0,1,10,foil,0,4,2
1661,1661,1661,39,male,20,english,0,1,11,foil,1,3,11
1662,1662,1662,39,male,20,english,0,1,12,word,1,0,25
1663,1663,1663,39,male,20,english,0,1,13,foil,0,1,16
1664,1664,1664,39,male,20,english,0,1,14,word,1,2,15
1665,1665,1665,39,male,20,english,0,1,15,foil,0,1,22
1666,1666,1666,39,male,20,english,0,1,16,foil,0,1,1
1667,1667,1667,39,male,20,english,0,1,17,word,0,0,17
1668,1668,1668,39,male,20,english,0,1,18,word,0,1,19
1669,1669,1669,39,male,20,english,0,1,19,foil,0,0,13
1670,1670,1670,39,male,20,english,0,1,20,word,0,0,9
1671,1671,1671,39,male,20,english,0,1,21,word,1,2,4
1672,1672,1672,39,male,20,english,0,1,22,word,1,2,5
1673,1673,1673,39,male,20,english,0,1,23,foil,1,0,23
1674,1674,1674,39,male,20,english,0,1,24,word,1,1,3
1675,1675,1675,39,male,20,english,0,1,25,foil,0,1,12
1676,1676,1676,39,female,20,english,0,0,1,foil,1,NA,NA
1677,1677,1677,39,female,20,english,0,0,2,foil,1,NA,NA
1678,1678,1678,39,female,20,english,0,0,3,word,1,NA,NA
1679,1679,1679,39,female,20,english,0,0,4,word,1,NA,NA
1680,1680,1680,39,female,20,english,0,0,5,foil,1,NA,NA
1681,1681,1681,39,female,20,english,0,0,6,word,1,NA,NA
1682,1682,1682,39,female,20,english,0,0,7,word,1,NA,NA
1683,1683,1683,39,female,20,english,0,0,8,foil,0,NA,NA
1684,1684,1684,39,female,20,english,0,0,9,foil,0,NA,NA
1685,1685,1685,39,female,20,english,0,0,10,word,0,NA,NA
1686,1686,1686,39,female,20,english,0,0,11,foil,1,NA,NA
1687,1687,1687,39,female,20,english,0,0,12,foil,0,NA,NA
1688,1688,1688,39,female,20,english,0,0,13,word,1,NA,NA
1689,1689,1689,39,female,20,english,0,0,14,word,1,NA,NA
1690,1690,1690,39,female,20,english,0,0,15,foil,0,NA,NA
1691,1691,1691,39,female,20,english,0,0,16,word,0,NA,NA
1692,1692,1692,39,female,20,english,0,0,17,foil,0,NA,NA
1693,1693,1693,39,female,20,english,0,0,18,word,0,NA,NA
1694,1694,1694,39,female,20,english,0,0,19,foil,1,NA,NA
1695,1695,1695,39,female,20,english,0,0,20,word,1,NA,NA
1696,1696,1696,39,female,20,english,0,0,21,foil,1,NA,NA
1697,1697,1697,39,female,20,english,0,0,22,word,0,NA,NA
1698,1698,1698,39,female,20,english,0,0,23,foil,0,NA,NA
1699,1699,1699,39,female,20,english,0,0,24,foil,0,NA,NA
1700,1700,1700,39,female,20,english,0,0,25,word,0,NA,NA
1701,1701,1701,40,female,20,english,1,1,1,word,1,1,24
1702,1702,1702,40,female,20,english,1,1,2,foil,1,2,22
1703,1703,1703,40,female,20,english,1,1,3,foil,0,0,13
1704,1704,1704,40,female,20,english,1,1,4,word,1,2,20
1705,1705,1705,40,female,20,english,1,1,5,word,0,1,17
1706,1706,1706,40,female,20,english,1,1,6,foil,0,2,21
1707,1707,1707,40,female,20,english,1,1,7,foil,0,2,8
1708,1708,1708,40,female,20,english,1,1,8,word,0,1,5
1709,1709,1709,40,female,20,english,1,1,9,word,1,0,4
1710,1710,1710,40,female,20,english,1,1,10,foil,0,1,6
1711,1711,1711,40,female,20,english,1,1,11,foil,0,0,7
1712,1712,1712,40,female,20,english,1,1,12,word,1,3,10
1713,1713,1713,40,female,20,english,1,1,13,foil,1,2,16
1714,1714,1714,40,female,20,english,1,1,14,word,0,2,14
1715,1715,1715,40,female,20,english,1,1,15,word,1,1,18
1716,1716,1716,40,female,20,english,1,1,16,word,1,1,15
1717,1717,1717,40,female,20,english,1,1,17,foil,1,2,1
1718,1718,1718,40,female,20,english,1,1,18,foil,0,1,12
1719,1719,1719,40,female,20,english,1,1,19,foil,0,1,2
1720,1720,1720,40,female,20,english,1,1,20,word,1,0,9
1721,1721,1721,40,female,20,english,1,1,21,word,0,1,25
1722,1722,1722,40,female,20,english,1,1,22,word,0,0,3
1723,1723,1723,40,female,20,english,1,1,23,foil,0,1,23
1724,1724,1724,40,female,20,english,1,1,24,foil,1,0,11
1725,1725,1725,40,female,20,english,1,1,25,word,1,0,19
1726,1726,1726,40,male,20,english,1,0,1,word,1,NA,NA
1727,1727,1727,40,male,20,english,1,0,2,foil,1,NA,NA
1728,1728,1728,40,male,20,english,1,0,3,foil,1,NA,NA
1729,1729,1729,40,male,20,english,1,0,4,word,1,NA,NA
1730,1730,1730,40,male,20,english,1,0,5,word,1,NA,NA
1731,1731,1731,40,male,20,english,1,0,6,foil,1,NA,NA
1732,1732,1732,40,male,20,english,1,0,7,word,0,NA,NA
1733,1733,1733,40,male,20,english,1,0,8,foil,1,NA,NA
1734,1734,1734,40,male,20,english,1,0,9,word,0,NA,NA
1735,1735,1735,40,male,20,english,1,0,10,word,0,NA,NA
1736,1736,1736,40,male,20,english,1,0,11,foil,0,NA,NA
1737,1737,1737,40,male,20,english,1,0,12,word,0,NA,NA
1738,1738,1738,40,male,20,english,1,0,13,foil,1,NA,NA
1739,1739,1739,40,male,20,english,1,0,14,word,1,NA,NA
1740,1740,1740,40,male,20,english,1,0,15,foil,1,NA,NA
1741,1741,1741,40,male,20,english,1,0,16,word,1,NA,NA
1742,1742,1742,40,male,20,english,1,0,17,word,0,NA,NA
1743,1743,1743,40,male,20,english,1,0,18,foil,0,NA,NA
1744,1744,1744,40,male,20,english,1,0,19,word,1,NA,NA
1745,1745,1745,40,male,20,english,1,0,20,foil,1,NA,NA
1746,1746,1746,40,male,20,english,1,0,21,foil,0,NA,NA
1747,1747,1747,40,male,20,english,1,0,22,foil,0,NA,NA
1748,1748,1748,40,male,20,english,1,0,23,foil,1,NA,NA
1749,1749,1749,40,male,20,english,1,0,24,foil,1,NA,NA
1750,1750,1750,40,male,20,english,1,0,25,word,1,NA,NA
1751,1751,1751,41,male,18,english,0,1,1,word,1,1,24
1752,1752,1752,41,male,18,english,0,1,2,word,1,1,19
1753,1753,1753,41,male,18,english,0,1,3,foil,1,3,7
1754,1754,1754,41,male,18,english,0,1,4,foil,1,1,1
1755,1755,1755,41,male,18,english,0,1,5,foil,0,0,2
1756,1756,1756,41,male,18,english,0,1,6,foil,1,1,8
1757,1757,1757,41,male,18,english,0,1,7,word,1,4,4
1758,1758,1758,41,male,18,english,0,1,8,foil,0,4,16
1759,1759,1759,41,male,18,english,0,1,9,foil,0,0,12
1760,1760,1760,41,male,18,english,0,1,10,foil,0,2,6
1761,1761,1761,41,male,18,english,0,1,11,word,0,2,20
1762,1762,1762,41,male,18,english,0,1,12,foil,0,0,13
1763,1763,1763,41,male,18,english,0,1,13,word,1,1,9
1764,1764,1764,41,male,18,english,0,1,14,foil,0,3,21
1765,1765,1765,41,male,18,english,0,1,15,foil,1,0,22
1766,1766,1766,41,male,18,english,0,1,16,word,1,2,10
1767,1767,1767,41,male,18,english,0,1,17,foil,1,1,23
1768,1768,1768,41,male,18,english,0,1,18,foil,1,1,11
1769,1769,1769,41,male,18,english,0,1,19,word,0,1,15
1770,1770,1770,41,male,18,english,0,1,20,word,1,1,5
1771,1771,1771,41,male,18,english,0,1,21,word,1,1,17
1772,1772,1772,41,male,18,english,0,1,22,word,1,4,3
1773,1773,1773,41,male,18,english,0,1,23,word,0,2,14
1774,1774,1774,41,male,18,english,0,1,24,word,1,2,25
1775,1775,1775,41,male,18,english,0,1,25,word,0,1,18
1776,1776,1776,41,female,18,english,0,0,1,foil,0,NA,NA
1777,1777,1777,41,female,18,english,0,0,2,word,1,NA,NA
1778,1778,1778,41,female,18,english,0,0,3,foil,1,NA,NA
1779,1779,1779,41,female,18,english,0,0,4,foil,1,NA,NA
1780,1780,1780,41,female,18,english,0,0,5,foil,1,NA,NA
1781,1781,1781,41,female,18,english,0,0,6,word,1,NA,NA
1782,1782,1782,41,female,18,english,0,0,7,foil,1,NA,NA
1783,1783,1783,41,female,18,english,0,0,8,word,1,NA,NA
1784,1784,1784,41,female,18,english,0,0,9,word,0,NA,NA
1785,1785,1785,41,female,18,english,0,0,10,foil,1,NA,NA
1786,1786,1786,41,female,18,english,0,0,11,foil,1,NA,NA
1787,1787,1787,41,female,18,english,0,0,12,word,1,NA,NA
1788,1788,1788,41,female,18,english,0,0,13,foil,1,NA,NA
1789,1789,1789,41,female,18,english,0,0,14,word,1,NA,NA
1790,1790,1790,41,female,18,english,0,0,15,foil,0,NA,NA
1791,1791,1791,41,female,18,english,0,0,16,foil,1,NA,NA
1792,1792,1792,41,female,18,english,0,0,17,word,1,NA,NA
1793,1793,1793,41,female,18,english,0,0,18,foil,0,NA,NA
1794,1794,1794,41,female,18,english,0,0,19,word,0,NA,NA
1795,1795,1795,41,female,18,english,0,0,20,foil,1,NA,NA
1796,1796,1796,41,female,18,english,0,0,21,word,1,NA,NA
1797,1797,1797,41,female,18,english,0,0,22,word,0,NA,NA
1798,1798,1798,41,female,18,english,0,0,23,word,0,NA,NA
1799,1799,1799,41,female,18,english,0,0,24,word,1,NA,NA
1800,1800,1800,41,female,18,english,0,0,25,foil,0,NA,NA
1801,1801,1801,42,female,20,english,0,1,1,word,1,0,20
1802,1802,1802,42,female,20,english,0,1,2,foil,1,1,8
1803,1803,1803,42,female,20,english,0,1,3,foil,1,2,1
1804,1804,1804,42,female,20,english,0,1,4,foil,1,1,16
1805,1805,1805,42,female,20,english,0,1,5,word,1,1,10
1806,1806,1806,42,female,20,english,0,1,6,word,1,0,9
1807,1807,1807,42,female,20,english,0,1,7,word,1,2,25
1808,1808,1808,42,female,20,english,0,1,8,foil,1,2,6
1809,1809,1809,42,female,20,english,0,1,9,foil,0,2,12
1810,1810,1810,42,female,20,english,0,1,10,foil,0,0,22
1811,1811,1811,42,female,20,english,0,1,11,foil,0,0,21
1812,1812,1812,42,female,20,english,0,1,12,word,0,0,4
1813,1813,1813,42,female,20,english,0,1,13,foil,0,1,23
1814,1814,1814,42,female,20,english,0,1,14,word,0,1,17
1815,1815,1815,42,female,20,english,0,1,15,foil,0,2,13
1816,1816,1816,42,female,20,english,0,1,16,word,0,2,19
1817,1817,1817,42,female,20,english,0,1,17,word,1,2,3
1818,1818,1818,42,female,20,english,0,1,18,word,0,4,18
1819,1819,1819,42,female,20,english,0,1,19,word,1,0,15
1820,1820,1820,42,female,20,english,0,1,20,word,1,0,24
1821,1821,1821,42,female,20,english,0,1,21,word,1,1,5
1822,1822,1822,42,female,20,english,0,1,22,foil,0,1,7
1823,1823,1823,42,female,20,english,0,1,23,foil,0,0,11
1824,1824,1824,42,female,20,english,0,1,24,word,0,1,14
1825,1825,1825,42,female,20,english,0,1,25,foil,0,0,2
1826,1826,1826,42,male,20,english,0,0,1,foil,1,NA,NA
1827,1827,1827,42,male,20,english,0,0,2,foil,0,NA,NA
1828,1828,1828,42,male,20,english,0,0,3,foil,1,NA,NA
1829,1829,1829,42,male,20,english,0,0,4,foil,0,NA,NA
1830,1830,1830,42,male,20,english,0,0,5,foil,1,NA,NA
1831,1831,1831,42,male,20,english,0,0,6,foil,1,NA,NA
1832,1832,1832,42,male,20,english,0,0,7,word,1,NA,NA
1833,1833,1833,42,male,20,english,0,0,8,foil,1,NA,NA
1834,1834,1834,42,male,20,english,0,0,9,word,1,NA,NA
